"No","Type","Mentions","Date","Link","Media","Sentiment","Author","Followers","Comments","Likes","Shares","Retweeted","Replied","Favourited"
"1018","rt","RT Basically semua telur yg kita makan itu adalah sel telur ayam yg tidak dibuahi, jadi ayam petelur yg kita makan besar kemungkinan adalah ayam childfree [RE ardi_tama1]","2023-03-08 18:48:36","https://twitter.com/web/statuses/1633434540176969730","Twitter","Positive","@Naizarusama (Naizarusama)","1007","0","0","0","0","0","0"
"1019","mention","Basically semua telur yg kita makan itu adalah sel telur ayam yg tidak dibuahi, jadi ayam petelur yg kita makan besar kemungkinan adalah ayam childfree","2023-03-08 18:34:55","https://twitter.com/web/statuses/1633431095499980800","Twitter","Positive","@ardi_tama1 (ardian pratama)","1659","0","0","0","18","0","23"
"1020","reply","@Midjan_La_2 Beliau ini yg harusnya pro childfree","2023-03-08 18:23:18","https://twitter.com/web/statuses/1633428172850212866","Twitter","Neutral","@kebingkilan (Stardenburdenhardenb art Mark III)","422","0","0","0","0","0","0"
"1021","mention","dewasa, ga banyak mau, childfree","2023-03-08 17:42:51","https://twitter.com/web/statuses/1633417994020978691","Twitter","Positive","@raiabcd (Ã°ÂŸÂÂ¢Ã°ÂŸÂŒÂ¤Ã¯Â¸ÂÃ°ÂŸÂŒÂ»Ã°ÂŸÂÂ³)","650","0","0","0","0","0","0"
"1022","mention","Gue bukan team childfree, dlm artian gw meyakini punya anak/engga itu bebas dan urusan personal.

Tapiii ya balik lagi program kb ttp harus jalan. Beranak gausah banyak2, bikin plan kehidupan setelah berkeluarga. Jgn asal pengen punya keturunan doang, itu","2023-03-08 17:33:49","https://twitter.com/web/statuses/1633415719860965381","Twitter","Positive","@obscurastellam (sayungg Ã°ÂŸÂ¥Â¦Ã°ÂŸÂ¥Â¦)","134","0","0","0","0","0","0"
"1023","mention","Hari ini kuliah imun sangat seru cong bahasannya, kek wow gue senang. Tapi gue memang selalu senang sihÃ°ÂŸÂ˜ÂÃ°ÂŸÂ˜ÂÃ°ÂŸÂ˜ÂÃ°ÂŸÂ˜Â bahasannya buanyak puol, pcos, tuna susila, tes before married, biotek sperma udah dipake buat apa aja, jeli dr mikroba","2023-03-08 17:31:01","https://twitter.com/web/statuses/1633415016211976192","Twitter","Positive","@paiyp7 (Ã°Â“Â…Â­sleepy pipaiyÃ°Â“Â…Â°)","14","0","0","0","0","0","0"
"1024","mention","semoga ibu ini childfree","2023-03-08 17:24:23","https://twitter.com/web/statuses/1633413346463715328","Twitter","Positive","@fabbydaraja_ (Fabby Daraja)","17","0","0","0","1","0","0"
"1025","rt","RT @didi_sunardi07 kadang yang bikin cewek terkekang ini bukan lingkungan dekatnya banget. semisal suami/ibu/ayah/sodara biasanya enggak ada kekangan mau nikah umur berapa, mau childfree apa enggak, mau karir doang.

yang nyinyir biasanya lingkungan sekun","2023-03-08 15:57:06","https://twitter.com/web/statuses/1633391380465864712","Twitter","Positive","@asrilaktosa (AlRÃ°ÂŸÂ¥Â›)","626","0","0","0","0","0","0"
"1026","rt","RT bersyukurlah kita perempuan kalo nemu cowok yang nggak fragile masculinity-nya. lo mau mandiri, mau kerja, atau mau childfree dan dia gak komplain tuh beneran namanya berkah-rezeki-blessing deh. [RE tubbirfess]","2023-03-08 15:38:14","https://twitter.com/web/statuses/1633386633457463297","Twitter","Neutral","@mancingribut (-)","81","0","0","0","0","0","0"
"1027","mention","""Jang lu menentang childfree ya? Tapi bagaimana jika nanti istri lu ingin cailfri? Apa yang akan lu lakukan?"" Tanya si mamen. 

Nama karakternya gue namain mamen aja ya biar gampang.","2023-03-08 15:27:00","https://twitter.com/web/statuses/1633383806433640448","Twitter","Positive","@ujangtokyo (Ujang Tokyo)","169","0","0","0","0","0","0"
"1028","reply","@jokoanwar ""Andaikan aku childfree""","2023-03-08 15:23:04","https://twitter.com/web/statuses/1633382813188915200","Twitter","Neutral","@arieljnthn (Cannot Be Blank)","297","0","0","0","0","0","0"
"1029","rt","RT Terus, sebenarnya gimana, sih, cara biar awet muda? Masa iya kita mesti childfree dulu supaya awet muda?

Selengkapnya, baca di https://t.co/gb3pIJC0mt

#FomoStory [RE fomomedia_id]","2023-03-08 15:21:38","https://twitter.com/web/statuses/1633382455028891649","Twitter","Neutral","@yogach_ (YCH Ã¢ÂœÂ–Ã¯Â¸ÂÃ¢ÂœÂ–Ã¯Â¸ÂÃ¢ÂœÂ–Ã¯Â¸Â)","1377","0","0","0","0","0","0"
"1030","mention","Childfree? Rugi...
Kalian gak akan ngrasain nyuruh anak matiin kran aer kamar mandi dikala kita lagi magerÃ°ÂŸÂ˜ÂŒ","2023-03-08 15:21:27","https://twitter.com/web/statuses/1633382409474555905","Twitter","Neutral","@kmaharanipoetri (Ã¢ÂÂ„)","233","0","0","0","0","0","0"
"1031","reply","@mazzini_gsp papih tikus pasti menyesal bgt kenapa 20 thn yll tidak childfree saja https://t.co/8BCpl1iMLP","2023-03-08 15:08:01","https://twitter.com/web/statuses/1633379028953632770","Twitter","Neutral","@__nisrinafsh (Nisrina Fairuz Salsabila Herera Ã°ÂŸÂŒÂ¸Ã°ÂŸÂ‘Â©Ã¢Â€ÂÃ¢ÂÂ¤Ã¯Â¸ÂÃ¢Â€ÂÃ°ÂŸÂ’Â‹ÃÂ€ÂÃ°ÂŸÂ‘Â©)","52","0","0","0","0","0","0"
"1032","mention","Rumah2 gede gini, trus childfree.. kebayang ga sih itu kamar2 banyak kosong siapa yg nempatin jadinya?? Ã°ÂŸÂ¥Â²Ã°ÂŸÂ¥Â²","2023-03-08 14:41:02","https://twitter.com/web/statuses/1633372238287372289","Twitter","Positive","@tehfairiez (aMih dyNdaÃ°ÂŸÂÂÃ°ÂŸÂÂ)","1301","0","0","0","0","0","0"
"1033","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-08 14:25:45","https://twitter.com/web/statuses/1633368392634863616","Twitter","Positive","@RichClarys (Cloey)","22","0","0","0","0","0","0"
"1034","mention","Bacaan menarik dari majalah Tempo tentang fenomena childfree.

Fenomena Childfree Muda-Mudi Jepang https://t.co/tJQ05e2as7","2023-03-08 14:01:46","https://twitter.com/web/statuses/1633362353474641926","Twitter","Positive","@diankrisandi (Dian K)","46","0","0","0","0","0","0"
"1035","rt","RT @Outstandjing Kalo weekday mencari nafkah, idealnya weekend itu quality time ama keluarga. Terpenuhi nafkah lahir bathin. Ajak kakek neneknya anak2 juga.

Klo udah tua tp moto nya masih Ã¢Â€Â˜HIRUP HOBI AING KUMAHA AINGÃ¢Â€Â™, mendingan stay single ato","2023-03-08 13:59:54","https://twitter.com/web/statuses/1633361883825864709","Twitter","Neutral","@seblakmania (hareudang)","563","0","0","0","0","0","0"
"1036","reply","@detikcom Sepandai apapun kalian menyimpan bangkai, cepat-lambat aroma busuknya PASTI tercium jua. Iya bisa lewat mana saja. Makanya kalo niat mau jadi penjahat, childfree saja Bung Trisabodo teuingÃ°ÂŸÂ¤Â£","2023-03-08 13:27:52","https://twitter.com/web/statuses/1633353822914609152","Twitter","Positive","@ggakenna (Dorr)","13","0","0","0","0","0","0"
"1037","reply","@kdwhynii @sebutsajalahyo @idextratime Childfree ky gittasav klo ga ya nunggu dia pensi","2023-03-08 12:20:06","https://twitter.com/web/statuses/1633336771231752193","Twitter","Neutral","@swaaaatttt (lucre dinero)","17","0","0","0","0","0","0"
"1038","reply","@yellowillowow @tanyakanrl gak ngantuk childfree, tapi lebih sedikasihnya aja hehe. mikir klo mau punya anak takut akunya gak siap secara mental dan finansial, tapi pengen punya anak. jadi ya yaudah sedikasihnya ajaa","2023-03-08 12:13:03","https://twitter.com/web/statuses/1633334996827275264","Twitter","Positive","@lllon__ (cape)","1588","0","0","0","0","0","0"
"1039","rt","RT @Outstandjing Kalo weekday mencari nafkah, idealnya weekend itu quality time ama keluarga. Terpenuhi nafkah lahir bathin. Ajak kakek neneknya anak2 juga.

Klo udah tua tp moto nya masih Ã¢Â€Â˜HIRUP HOBI AING KUMAHA AINGÃ¢Â€Â™, mendingan stay single ato","2023-03-08 12:11:00","https://twitter.com/web/statuses/1633334480592322560","Twitter","Neutral","@kabigon89 (Fransisca R)","729","0","0","0","0","0","0"
"1040","reply","@adinathaeddo @pandji dia childfree kayanya","2023-03-08 12:01:59","https://twitter.com/web/statuses/1633332211520004100","Twitter","Neutral","@RikaTapioka (Rika Tapioka)","105","0","0","0","0","0","0"
"1041","mention","Sepertinya childfree memang tidak seburuk itu. Untuk kategori negara yang populasinya banyak tapi gak berkontribusi banget childfree adalah pilihan yang menarik.","2023-03-08 12:01:07","https://twitter.com/web/statuses/1633331990824108032","Twitter","Positive","@Badrebellions (Ã°ÂÂÂÃ°ÂÂÂ€Ã°ÂÂÂƒÃ°ÂÂÂ‘Ã°ÂÂÂ„Ã°ÂÂÂÃƒÂ‹Ã°ÂÂÂ‹Ã°ÂÂÂ‹Ã°ÂÂÂˆÃ°ÂÂÂŽÃÂÂ Ã¢Â¸Â¸)","623","0","0","0","0","0","0"
"1042","reply","@kdwhynii @sebutsajalahyo @idextratime Kita kan childfree~~~","2023-03-08 12:00:46","https://twitter.com/web/statuses/1633331902987014147","Twitter","Neutral","@HaidarAbhinaya (xxxxxxxxxxxxxxxxxxxx x)","4","0","0","0","0","0","0"
"1043","rt","RT Alasan childfree:

Ã¢ÂÂŽ Biar awet muda
Ã¢ÂœÂ… Takut anaknya merasakan tanda2 kiamat kubro dan akhir zaman

Ini keren banget sumpah Ã°ÂŸÂ˜Â‚ [RE aipsun]","2023-03-08 11:59:36","https://twitter.com/web/statuses/1633331611432550400","Twitter","Positive","@ayw_2022 (Ã¢ÂœÂ¿)","1","0","0","0","0","0","0"
"1044","rt","RT @Outstandjing Kalo weekday mencari nafkah, idealnya weekend itu quality time ama keluarga. Terpenuhi nafkah lahir bathin. Ajak kakek neneknya anak2 juga.

Klo udah tua tp moto nya masih Ã¢Â€Â˜HIRUP HOBI AING KUMAHA AINGÃ¢Â€Â™, mendingan stay single ato","2023-03-08 11:50:55","https://twitter.com/web/statuses/1633329424262385664","Twitter","Neutral","@60x3y (bii)","43","0","0","0","0","0","0"
"1045","reply","Terus, sebenarnya gimana, sih, cara biar awet muda? Masa iya kita mesti childfree dulu supaya awet muda?

Selengkapnya, baca di https://t.co/gb3pIJC0mt

#FomoStory","2023-03-08 11:46:13","https://twitter.com/web/statuses/1633328244610170880","Twitter","Neutral","@fomomedia_id (Fomo Media)","26","0","0","0","1","0","0"
"1046","mention","dear orang jahat, kenapa bapak dan ibumu tidak childfree aja?Ã°ÂŸÂ¥Â²","2023-03-08 11:41:30","https://twitter.com/web/statuses/1633327057668304896","Twitter","Positive","@heyraaraa (hi RaraÃ°ÂŸÂÂƒ)","20453","0","0","0","0","0","0"
"1047","reply","@vi_triasari childfree","2023-03-08 11:25:57","https://twitter.com/web/statuses/1633323143623503873","Twitter","Neutral","@stockpiss (Muhammad Yogi Andriantoni)","378","0","0","0","0","0","0"
"1048","mention","Andaikan aku childfree","2023-03-08 10:38:10","https://twitter.com/web/statuses/1633311118503579648","Twitter","Neutral","@Fannyismu (Fanny Ismu)","372","0","0","0","0","0","0"
"1049","reply","@khenobs @Askrlfess bener nih, ortu"" yg ga siap punya anak macem gni
dikira punya anak modal sekolahin plus kasih uang jajan doank, tanpa adanya perhatian dan pembelajaran akhlak dr ortunya
makanya buat yg ga siap jd ortu mending childfree deh
dr pada bik","2023-03-08 09:39:30","https://twitter.com/web/statuses/1633296354872266752","Twitter","Positive","@aiida_iie (aiidaelf)","358","0","0","0","0","0","0"
"1050","rt","RT @abiskesuspen: Di jepang sampe ayamnya aja ikut childfree [RE abiskesuspen]","2023-03-08 09:38:05","https://twitter.com/web/statuses/1633295998838792193","Twitter","Neutral","@peachzhongli (vago mundo)","19","0","0","0","0","0","0"
"1051","reply","Mungkin kalau FS ga membunuh ya dia aman, kalau RAT childfree ya aman juga.

Mungkin RP juga nyesel namanya tercoreng karena uang sekitar Rp 750rb dari mantan penghuni kosnya.

Mengelola risiko itu penting, menghindari risiko lebih penting.","2023-03-08 09:22:17","https://twitter.com/web/statuses/1633292022017818625","Twitter","Positive","@RickyAdiyudha (Paul Ã°ÂŸÂ¤Â–)","2704","0","0","0","0","0","0"
"1052","reply","@Outstandjing Kalo weekday mencari nafkah, idealnya weekend itu quality time ama keluarga. Terpenuhi nafkah lahir bathin. Ajak kakek neneknya anak2 juga.

Klo udah tua tp moto nya masih Ã¢Â€Â˜HIRUP HOBI AING KUMAHA AINGÃ¢Â€Â™, mendingan stay single ato ch","2023-03-08 08:41:40","https://twitter.com/web/statuses/1633281797546192898","Twitter","Neutral","@papipdora (Ujang Kemod)","272","0","0","0","4","0","17"
"1053","reply","@wuffyoux @sbyfess Lanjut sih menurutku. Tapi childfree.. Hahhahah Ã°ÂŸÂ™ÂÃ°ÂŸÂ™Â","2023-03-08 08:07:37","https://twitter.com/web/statuses/1633273231431073793","Twitter","Neutral","@allawi_much (Ala-Alawow)","191","0","0","0","0","0","0"
"1054","reply","@imurbaeb @convomfs kalo sekiranya ga bisa didik anak mending childfree, apalagi kalo mental ga stabil, anak jd samsak pelampiasan emosi ortu, ga bakal bener Ã°ÂŸÂ˜ÂŒ","2023-03-08 07:58:44","https://twitter.com/web/statuses/1633270992624828417","Twitter","Positive","@queenoaaa (queenoa)","1","0","0","0","0","0","0"
"1055","reply","Soal pikiran, ..
Sebenerny aku pgn hidup sederhana, sesederhana mungkin,
TAPI AKU NGGA TAU, SEDERHANA YG KUMAU,
itu baik utk aku atau ngga,
Sesederha childfree, nihilism-atheis, bahkan ngga nikah gpp, pgn ngojol aja (tapi gatau deh kykny ini ribet asu)","2023-03-08 07:42:10","https://twitter.com/web/statuses/1633266827005673472","Twitter","Positive","@oknumnabi (:) amin)","609","0","0","0","0","0","0"
"1056","reply","@jokoanwar 1. Harusnya aq childfree
2. Anak polah bapa kepradah

Ã°ÂŸÂ™Â‚Ã°ÂŸÂ™Â‚Ã°ÂŸÂ™Â‚","2023-03-08 07:30:24","https://twitter.com/web/statuses/1633263862576451584","Twitter","Neutral","@LMamzi (mamzi_cottonÃ°ÂŸÂÂ°Ã°ÂŸÂÂ°Ã°ÂŸÂÂ°)","1446","0","0","0","0","0","0"
"1057","reply","@mandaloire @sickeningsin Udah aku buang hehe.. childfree","2023-03-08 07:27:48","https://twitter.com/web/statuses/1633263212031528960","Twitter","Positive","@backnumbers (Errrrrizzzz)","314","0","0","0","0","0","0"
"1058","reply","@sbyfess yang kek gini tuh wajib childfree karena","2023-03-08 07:02:26","https://twitter.com/web/statuses/1633256824907640833","Twitter","Neutral","@zelkovapx (lan)","239","0","0","0","0","0","0"
"1059","mention","Di jepang sampe ayamnya aja ikut childfree","2023-03-08 06:58:11","https://twitter.com/web/statuses/1633255756366741505","Twitter","Positive","@abiskesuspen (instruktur twerking)","144","0","0","0","1","0","0"
"1060","mention","""Klo childfree bagaimana kelangsungan bumi?"" Or something like that

Bumi : punah aja lu semua bisa ga manusia? 

Disc: gw cuma menekankan statement kelangsungan buminya bukan childfreenya ye, yg itu mah terserah aja","2023-03-08 06:33:29","https://twitter.com/web/statuses/1633249541024804865","Twitter","Positive","@Seiren87 (Sei87)","602","0","0","0","0","0","0"
"1061","reply","@jokoanwar Judulnya ""ChildFree"" hehe","2023-03-08 06:28:51","https://twitter.com/web/statuses/1633248373376679936","Twitter","Negative","@antisirkel (Ngantemi..)","5","0","0","0","0","0","0"
"1062","reply","@_cupAChup_ Kita sama, blm ada calon blm ada apa udh takut duluan wkwk Ã°ÂŸÂ¥Â² ini nih yg bikin kita jd punya pikiran buat childfree juga. Karna nyatanya dunia luar tuh buat skrng lg ga baik baik aja mau itu di desa sama di kota udh sama. Kejahatan ga ma","2023-03-08 06:11:44","https://twitter.com/web/statuses/1633244065209909248","Twitter","Positive","@yuulucusekalii (Nadaaa~)","48","0","0","0","0","0","0"
"1063","reply","@mahardhikaisme Niatnya childfree tapi kok jadi","2023-03-08 05:41:06","https://twitter.com/web/statuses/1633236359426240512","Twitter","Positive","@galihsatr (mzgal)","2151","0","0","0","0","0","0"
"1064","rt","RT nemu ini &amp; isinya bener banget.

yea olaraga buat lose weight, bikin perut kotak. bisa, gak salah.

TAPI kita harus lihat juga big picture-nya, supaya:
- masih bisa main sama anak pas kita makin tua (bagi anti childfree)
- mandiri gak sakit pas tua","2023-03-08 03:41:48","https://twitter.com/web/statuses/1633206337093115904","Twitter","Positive","@pemandufilm (penggemarfilm)","0","0","0","0","0","0","0"
"1065","reply","@Heraloebss Baguslah, itu..Klo mo  cepat punya cucu nikah muda. Klo mo nikah tua &lt;biar mateng dl&gt;, umur 40 th baru punya anak gapapa, klo mo childfree ato jadi ""Jomblo se-umur2/selibat jg boleh. 
Ã°ÂŸÂ˜Â

*) Suka2 yg mo nglakuin sj. 
   Tinggal pil","2023-03-08 03:38:07","https://twitter.com/web/statuses/1633205406825852932","Twitter","Positive","@Kuwungkuwung2 (RONG noGO maWAR SITOk-2)","23","0","0","0","0","0","0"
"1066","rt","RT @harnoona: @tanyakanrl Punya anak dan childfree itu pilihan, dan setiap orang berhak memilih [RE harnoona]","2023-03-08 01:46:52","https://twitter.com/web/statuses/1633177409540485120","Twitter","Positive","@elisabethrenn (Renn~ Ã°ÂŸÂÂ°Ã°ÂŸÂÂ’)","1368","0","0","0","0","0","0"
"1067","mention","`~`kalau aku sendiri sih suka childfree licioust karena buat apa punya anak di dunia yang cuman hanya sebentar sementara sekejap saja sekedipan mata dan dalam tempo yang sangat singkat ini nanti anaknya malah tambah kasihan banget kita juga semakin capek ","2023-03-07 23:46:05","https://twitter.com/web/statuses/1633147017240403969","Twitter","Positive","@HanieDimasWisht (`~`The `Supers `Hanie `Dimast `Wizheerrsstt`~`Ã‚Â¤`~`)","211","0","0","0","0","0","0"
"1068","reply","@jokoanwar ""Harusnya aku childfree.""","2023-03-07 23:45:30","https://twitter.com/web/statuses/1633146869198225410","Twitter","Negative","@ajid_sangadji (Ajid Sangadji)","117","0","0","0","0","0","0"
"1069","mention","Penyesalan malam ini adalah nonton konten orang lahiran Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­Ã°ÂŸÂ˜Â­ 
Alahsiah naha pisieuneun ahhhhh asa mbung tp teh ngke dikira childfree deui wahahahahah","2023-03-07 23:39:40","https://twitter.com/web/statuses/1633145401158270976","Twitter","Negative","@haibuttercup (bonjour)","1122","0","0","0","0","0","0"
"1070","mention","kali aja ada yg butuh, kayanya perlu spill kisaran biaya sekolah SD  swasta di Palembang buat mendukung program KB/mungkin ada yg mau childfree Ã°ÂŸÂ¤Â£

1. YPI Al-Azhar
2. Insan Mandiri Cendekia
3. Al-Azhar Cairo
4. Al-Furqon https://t.co/AgMXvpPq9v","2023-03-07 23:36:44","https://twitter.com/web/statuses/1633144661060780032","Twitter","Positive","@_fajarprasetyo (fajar prasetyo y.)","344","0","0","0","0","0","0"
